user_id,solve_id,effective_time_ms,has_plus2,ao5_ms,ao12_ms,baseline50_ms,std10_ms,ratio_vs_baseline,delta_vs_baseline_ms,skill_prior_ms,num_moves,solve_index,y_time_ms,y_dnf,y_plus2
2,1796,31376.0,0.0,28093.2,29786.0,31392.5,3303.6476490220457,0.9994743967508163,-16.5,31392.5,52.0,526.0,31376,0,0
2,2326,31675.0,0.0,27951.4,29797.25,31457.0,3216.6773471325278,1.0069300950503863,218.0,31457.0,63.0,527.0,31675,0,0
2,2065,31418.0,0.0,29094.8,30442.833333333332,31457.0,3248.197621587838,0.9987602123533713,-39.0,31457.0,55.0,528.0,31418,0,0
2,459,28955.0,0.0,29559.2,30333.916666666668,31397.0,2830.8188940854398,0.9222218683313692,-2442.0,31397.0,69.0,529.0,28955,0,0
2,1144,26270.0,0.0,30323.4,30174.166666666668,31311.5,2406.6140252783925,0.8389888699040289,-5041.5,31311.5,57.0,530.0,26270,0,0
2,2275,29357.0,0.0,29938.8,29448.333333333332,31311.5,2592.242701257392,0.937578844833368,-1954.5,31311.5,57.0,531.0,29357,0,0
2,2101,30664.0,0.0,29535.0,29055.416666666668,31244.0,2367.155386159139,0.9814364357956727,-580.0,31244.0,51.0,532.0,30664,0,0
2,1661,33425.0,0.0,29332.8,29181.75,31056.5,2214.8065277932415,1.0762642281003976,2368.5,31056.5,64.0,533.0,33425,0,0
2,1120,31528.0,0.0,29734.2,29293.416666666668,31244.0,2581.873051789254,1.0090897452310843,284.0,31244.0,50.0,534.0,31528,0,0
2,2415,34339.0,0.0,30248.8,29757.583333333332,31244.0,2083.8298315041625,1.0990590193317118,3095.0,31244.0,68.0,535.0,34339,0,0
2,1787,31060.0,0.0,31862.6,30194.5,31244.0,2293.6802087475053,0.9941108692869031,-184.0,31244.0,57.0,536.0,31060,0,0
2,1528,33808.0,0.0,32203.2,30688.333333333332,31244.0,2288.575512797814,1.0820637562411983,2564.0,31244.0,61.0,537.0,33808,0,0
2,1833,33237.0,0.0,32832.0,31156.25,31244.0,2464.6588765542742,1.0637882473434899,1993.0,31244.0,48.0,538.0,33237,0,0
2,1982,28817.0,0.0,32794.4,31311.333333333332,31311.5,2557.552825565008,0.9203327850789645,-2494.5,31311.5,56.0,539.0,28817,0,0
2,1832,30432.0,1.0,32252.2,31073.166666666668,31311.5,2571.73081579097,0.9719112786037079,-879.5,31311.5,65.0,540.0,30432,0,1
2,386,34812.0,1.0,31470.8,30991.0,31244.0,1933.8083353263783,1.1141979260017922,3568.0,31244.0,52.0,541.0,34812,0,1
2,723,24458.0,0.0,32221.2,31479.083333333332,31244.0,1978.7489762754424,0.7828062988093714,-6786.0,31244.0,57.0,542.0,24458,0,0
2,320,30350.0,0.0,30351.2,31328.083333333332,31150.5,3146.7492644526565,0.9743021781351824,-800.5,31150.5,57.0,543.0,30350,0,0
2,744,31340.0,0.0,29773.8,31410.833333333332,30966.0,3097.5425905062225,1.0120777627074857,374.0,30966.0,55.0,544.0,31340,0,0
2,2059,30667.0,0.0,30278.4,31467.166666666668,30966.0,3096.4681332124187,0.9903442485306465,-299.0,30966.0,65.0,545.0,30667,0,0
2,1392,25190.0,0.0,30325.4,31237.333333333332,30825.5,2903.159330798088,0.8171805810124735,-5635.5,30825.5,65.0,546.0,25190,0,0
2,456,30100.0,1.0,28401.0,30709.166666666668,30778.5,3415.0892439941367,0.9779553909384798,-678.5,30778.5,69.0,547.0,30100,0,1
2,2406,33757.0,0.0,29529.4,30355.916666666668,30778.5,3186.897448058918,1.0967720974056565,2978.5,30778.5,65.0,548.0,33757,0,0
2,1639,30162.0,0.0,30210.8,30580.666666666668,30966.0,3250.2780410980913,0.9740360395272234,-804.0,30966.0,63.0,549.0,30162,0,0
2,2234,34115.0,0.0,29975.2,30276.833333333332,30778.5,3223.961186697714,1.108403593417483,3336.5,30778.5,64.0,550.0,34115,0,0
2,1702,30959.0,0.0,30664.8,30350.0,30966.0,3464.125268776777,0.9997739456177743,-7.0,30966.0,48.0,551.0,30959,0,0
2,1190,27550.0,0.0,31818.6,30528.5,30915.5,3128.657710051815,0.8911387491711278,-3365.5,30915.5,50.0,552.0,27550,0,0
2,54,33474.0,0.0,31308.6,30288.333333333332,30915.5,2619.376049537158,1.0827578399184874,2558.5,30915.5,60.0,553.0,33474,0,0
2,2057,28437.0,0.0,31252.0,30176.833333333332,30915.5,2790.9079446580745,0.9198298588086882,-2478.5,30915.5,55.0,554.0,28437,0,0
2,1583,27295.0,0.0,30907.0,30508.416666666668,30915.5,2870.4169441621775,0.8828904594782553,-3620.5,30915.5,55.0,555.0,27295,0,0
2,2077,31189.0,0.0,29543.0,30253.833333333332,30778.5,3034.3133380277873,1.013337232158812,410.5,30778.5,53.0,556.0,31189,0,0
2,2013,24440.0,0.0,29589.0,30241.25,30778.5,2501.016362290428,0.7940607891872573,-6338.5,30778.5,54.0,557.0,24440,0,0
2,264,27982.0,0.0,28967.0,29722.333333333332,30778.5,3196.5745833104957,0.9091411212372272,-2796.5,30778.5,58.0,558.0,27982,0,0
2,1919,29773.0,0.0,27868.6,29955.0,30676.0,2984.712978942308,0.9705633068196636,-903.0,30676.0,61.0,559.0,29773,0,0
2,2392,39521.0,0.0,28135.8,29927.75,30665.5,2978.5281674754137,1.2887772904403971,8855.5,30665.5,60.0,560.0,39521,0,0
2,945,30149.0,0.0,30581.0,30408.083333333332,30676.0,4160.83626744005,0.9828204459512322,-527.0,30676.0,51.0,561.0,30149,0,0
2,2306,27821.0,0.0,30373.0,30407.0,30676.0,4149.30216355045,0.906930499413222,-2855.0,30676.0,51.0,562.0,27821,0,0
2,1963,28481.0,0.0,31049.2,29882.5,30665.5,4132.5116239669815,0.9287635942671733,-2184.5,30665.5,53.0,563.0,28481,0,0
2,475,28621.0,0.0,31149.0,29676.0,30548.0,3965.4821424666916,0.9369189472305879,-1927.0,30548.0,63.0,564.0,28621,0,0
2,2274,25758.0,0.0,30918.6,29765.25,30391.0,3960.3799705471583,0.8475535520384324,-4633.0,30391.0,59.0,565.0,25758,0,0
2,2008,32901.0,0.0,28166.0,29122.25,30391.0,4084.5154819417958,1.0825902405317365,2510.0,30391.0,64.0,566.0,32901,0,0
2,400,28802.0,0.0,28716.4,29494.25,30391.0,4203.219957498193,0.9477147839821,-1589.0,30391.0,69.0,567.0,28802,0,0
2,1654,28695.0,0.0,28912.6,29619.833333333332,30256.0,3823.8209351961614,0.94840692755156,-1561.0,30256.0,59.0,568.0,28695,0,0
2,19,34387.0,1.0,28955.4,29412.0,30155.5,3788.895464966597,1.1403226608744674,4231.5,30155.5,49.0,569.0,34387,0,1
2,1227,31708.0,1.0,30108.6,30240.916666666668,30155.5,4024.718049475985,1.0514831456948153,1552.5,30155.5,67.0,570.0,31708,0,1
2,1704,29013.0,0.0,31298.6,30551.416666666668,30256.0,2581.4345301272574,0.9589172395557906,-1243.0,30256.0,61.0,571.0,29013,0,0
2,525,32993.0,0.0,30521.0,30488.083333333332,30155.5,2586.051088693596,1.094095604450266,2837.5,30155.5,66.0,572.0,32993,0,0
2,680,34550.0,1.0,31359.2,29944.083333333332,30256.0,2701.1964201072087,1.1419222633527235,4294.0,30256.0,74.0,573.0,34550,0,1
2,799,30348.0,0.0,32530.2,30310.833333333332,30391.0,2957.6730267785406,0.9985851074331217,-43.0,30391.0,66.0,574.0,30348,0,0
2,1998,29440.0,0.0,31722.4,30521.416666666668,30391.0,2869.108388409968,0.9687078411371788,-951.0,30391.0,48.0,575.0,29440,0,0
2,986,30651.0,0.0,31268.8,30601.333333333332,30391.0,2316.789639422046,1.0085551643578692,260.0,30391.0,50.0,576.0,30651,0,0
2,2401,33533.0,0.0,31596.4,30770.5,30391.0,2250.5808657618445,1.103385870817018,3142.0,30391.0,70.0,577.0,33533,0,0
2,1946,34345.0,0.0,31704.4,31418.416666666668,30391.0,2220.5419158394648,1.1301043071962094,3954.0,30391.0,53.0,578.0,34345,0,0
2,1304,34714.0,0.0,31663.4,31538.75,30391.0,2135.7191762963594,1.1422460596887236,4323.0,30391.0,59.0,579.0,34714,0,0
2,1564,37607.0,0.0,32536.6,32031.416666666668,30541.5,2176.7890343347467,1.2313409622972022,7065.5,30541.5,60.0,580.0,37607,0,0
2,1997,33499.0,0.0,34170.0,32774.083333333336,30657.5,2768.698418631638,1.0926853135448096,2841.5,30657.5,53.0,581.0,33499,0,0
2,563,32572.0,0.0,34739.6,32700.083333333332,30665.5,2446.0665476547356,1.062170843456001,1906.5,30665.5,66.0,582.0,32572,0,0
2,1563,28472.0,0.0,34547.4,32772.083333333336,30813.0,2453.0262692800047,0.9240255736215234,-2341.0,30813.0,64.0,583.0,28472,0,0
2,1726,27972.0,0.0,33372.8,32727.0,30659.0,2790.709923617605,0.9123585244137121,-2687.0,30659.0,60.0,584.0,27972,0,0
2,734,27465.0,0.0,32024.4,32308.583333333332,30541.5,3081.949428166818,0.8992682088306075,-3076.5,30541.5,61.0,585.0,27465,0,0
2,1794,34268.0,0.0,29996.0,31718.166666666668,30391.0,3336.935520304021,1.1275706623671482,3877.0,30391.0,65.0,586.0,34268,0,0
2,1033,34274.0,0.0,30149.8,32044.833333333332,30391.0,3360.4163118412707,1.127768089236945,3883.0,30391.0,60.0,587.0,34274,0,0
2,2407,33783.0,0.0,30490.2,32447.666666666668,30391.0,3395.071814000732,1.1116119903918924,3392.0,30391.0,63.0,588.0,33783,0,0
2,1256,34724.0,0.0,31552.4,32708.666666666668,30391.0,3366.010239635841,1.1425751044717185,4333.0,30391.0,61.0,589.0,34724,0,0
2,388,29401.0,0.0,32902.8,32807.916666666664,30541.5,3366.754823928295,0.9626573678437536,-1140.5,30541.5,65.0,590.0,29401,0,0
2,2495,31861.0,0.0,33290.0,32395.916666666668,30500.5,2947.8137661663773,1.0446058261339979,1360.5,30500.5,57.0,591.0,31861,0,0
2,1979,28450.0,0.0,32808.6,32158.166666666668,30500.5,2877.9031255412333,0.9327715939082966,-2050.5,30500.5,46.0,592.0,28450,0,0
2,915,31087.0,0.0,31643.8,31395.083333333332,30500.5,2996.7332213595523,1.0192291929640498,586.5,30500.5,52.0,593.0,31087,0,0
2,1592,32890.0,0.0,31104.6,31194.083333333332,30659.0,2855.914768802925,1.072768192048012,2231.0,30659.0,48.0,594.0,32890,0,0
2,1926,29649.0,0.0,30737.8,31220.583333333332,30659.0,2628.048707903092,0.9670569816367135,-1010.0,30659.0,51.0,595.0,29649,0,0
2,643,31099.0,0.0,30787.4,31318.666666666668,30499.5,2295.616114345873,1.0196560599354088,599.5,30499.5,54.0,596.0,31099,0,0
2,1021,34963.0,0.0,30635.0,31579.25,30805.0,2168.913747580674,1.1349780879727318,4158.0,30805.0,64.0,597.0,34963,0,0
2,1197,32301.0,0.0,31937.6,32204.083333333332,31023.0,2267.6924664121066,1.0411952422396287,1278.0,31023.0,56.0,598.0,32301,0,0
2,1605,37785.0,1.0,32180.4,32040.166666666668,31023.0,2169.3157267263387,1.2179673145730587,6762.0,31023.0,56.0,599.0,37785,0,1
2,886,26236.0,0.0,33159.4,32332.75,31093.0,2781.907187524415,0.843791207024089,-4857.0,31093.0,51.0,600.0,26236,0,0
2,185,30585.0,0.0,32476.8,31703.833333333332,31023.0,3245.3878196603873,0.9858814428005028,-438.0,31023.0,68.0,601.0,30585,0,0
2,342,29109.0,1.0,32374.0,31358.916666666668,30869.0,3260.4376751186846,0.9429848715539862,-1760.0,30869.0,59.0,602.0,29109,0,1
2,2143,27201.0,0.0,31203.2,31334.583333333332,30869.0,3197.9004640197572,0.8811752891250122,-3668.0,30869.0,55.0,603.0,27201,0,0
2,1302,30511.0,0.0,30183.2,30946.25,30618.0,3486.27447762412,0.9965053236658175,-107.0,30618.0,69.0,604.0,30511,0,0
2,489,31774.0,0.0,28728.4,31118.0,30618.0,3437.587152834577,1.0377555686197661,1156.0,30618.0,61.0,605.0,31774,0,0
2,960,28375.0,0.0,29836.0,31175.25,30869.0,3414.2477030493524,0.9192069713952509,-2494.0,30869.0,62.0,606.0,28375,0,0
2,677,36708.0,0.0,29394.0,30799.0,30618.0,3526.166631217406,1.1989026063100137,6090.0,30618.0,70.0,607.0,36708,0,0
2,1831,36710.0,0.0,30913.8,31387.25,30869.0,3784.190688465192,1.1892189575302083,5841.0,30869.0,66.0,608.0,36710,0,0
2,536,33616.0,0.0,32815.6,31854.833333333332,31093.0,4181.076554615516,1.081143665776863,2523.0,31093.0,58.0,609.0,33616,0,0
2,1546,29643.0,0.0,33436.6,31742.583333333332,31403.5,3660.0817006667426,0.9439393698154664,-1760.5,31403.5,67.0,610.0,29643,0,0
2,275,31444.0,0.0,33010.4,31521.083333333332,31093.0,3299.639973626752,1.0112887145016562,351.0,31093.0,61.0,611.0,31444,0,0
2,701,32454.0,0.0,33624.2,30992.666666666668,31271.5,3286.549708872344,1.0378139839790224,1182.5,31271.5,61.0,612.0,32454,0,0
2,570,28470.0,0.0,32773.4,31510.833333333332,31576.0,3183.745774328653,0.901634152520902,-3106.0,31576.0,58.0,613.0,28470,0,0
2,1780,25921.0,0.0,31125.4,31334.583333333332,31576.0,2998.0093488105663,0.8209082847732455,-5655.0,31576.0,60.0,614.0,25921,0,0
2,904,25984.0,0.0,29586.4,31068.916666666668,31576.0,3547.3313991725604,0.8229034709906258,-5592.0,31576.0,64.0,615.0,25984,0,0
2,1885,26545.0,0.0,28854.6,30967.5,31576.0,3949.4581977222592,0.8406701292120597,-5031.0,31576.0,60.0,616.0,26545,0,0
2,2087,29132.0,0.0,27874.8,30637.0,31271.5,4119.849518557147,0.9315830708472571,-2139.5,31271.5,48.0,617.0,29132,0,0
2,971,34320.0,0.0,27210.4,30416.833333333332,31271.5,3561.0773479072,1.0974849303679068,3048.5,31271.5,53.0,618.0,34320,0,0
2,434,31703.0,0.0,28380.4,30912.25,31576.0,3111.9807715058623,1.0040220420572588,127.0,31576.0,47.0,619.0,31703,0,0
2,1719,37900.0,0.0,29536.8,30495.166666666668,31573.5,2899.6783423146935,1.2003737311352876,6326.5,31573.5,67.0,620.0,37900,0,0
2,1034,33012.0,0.0,31920.0,30594.333333333332,31573.5,3921.134956163132,1.0455603591619553,1438.5,31573.5,56.0,621.0,33012,0,0
2,1428,25973.0,0.0,33213.4,30544.0,31738.5,3998.670152549331,0.8183436520314444,-5765.5,31738.5,62.0,622.0,25973,0,0
2,1314,28247.0,0.0,32581.6,30238.166666666668,31573.5,4176.005108553708,0.894642659192044,-3326.5,31573.5,53.0,623.0,28247,0,0
2,118,29762.0,0.0,31367.0,29971.75,31271.5,4185.051706835758,0.9517292103033114,-1509.5,31271.5,59.0,624.0,29762,0,0
2,169,31715.0,0.0,30978.8,29747.416666666668,31271.5,3951.725805827682,1.0141822426170795,443.5,31271.5,63.0,625.0,31715,0,0
2,1587,34449.0,0.0,29741.8,30017.833333333332,31573.5,3668.4671473397593,1.0910732101287473,2875.5,31573.5,67.0,626.0,34449,0,0
2,273,29923.0,0.0,30029.2,30728.5,31709.0,3489.559795542508,0.9436752972342237,-1786.0,31709.0,60.0,627.0,29923,0,0
2,681,27430.0,0.0,30819.2,31056.75,31573.5,3435.408570235052,0.8687665288929007,-4143.5,31573.5,59.0,628.0,27430,0,0
2,840,36288.0,0.0,30655.8,31130.5,31271.5,3540.9523263915567,1.1604176326687239,5016.5,31271.5,56.0,629.0,36288,0,0
2,1012,31275.0,0.0,31961.0,31726.833333333332,31271.5,3917.298741905362,1.0001119229969782,3.5,31271.5,62.0,630.0,31275,0,0
2,484,23585.0,0.0,31873.0,31473.083333333332,31187.0,3204.333912410226,0.7562445890916086,-7602.0,31187.0,63.0,631.0,23585,0,0
2,1162,26916.0,0.0,29700.2,30796.583333333332,31093.0,3812.6364471029465,0.8656610812723121,-4177.0,31093.0,62.0,632.0,26916,0,0
2,807,29765.0,0.0,29098.8,29881.25,30836.0,3716.126238736007,0.965267868724867,-1071.0,30836.0,57.0,633.0,29765,0,0
2,2488,29524.0,0.0,29565.8,29610.666666666668,30836.0,3669.1295910005083,0.9574523284472695,-1312.0,30836.0,53.0,634.0,29524,0,0
2,735,36824.0,0.0,28213.0,29906.583333333332,30836.0,3672.4139200259006,1.194188610714749,5988.0,30836.0,55.0,635.0,36824,0,0
2,390,30205.0,0.0,29322.8,30621.333333333332,31093.0,4236.169822689674,0.9714405171582028,-888.0,31093.0,59.0,636.0,30205,0,0
2,763,28276.0,0.0,30646.8,30658.25,30836.0,4014.258731903895,0.9169801530678428,-2560.0,30836.0,57.0,637.0,28276,0,0
2,2389,32905.0,0.0,30918.8,30371.666666666668,30548.0,4059.213848353726,1.077157260704465,2357.0,30548.0,66.0,638.0,32905,0,0
2,1949,25476.0,0.0,31546.8,30243.0,30548.0,4041.93512647923,0.8339662171009559,-5072.0,30548.0,55.0,639.0,25476,0,0
2,1079,32741.0,0.0,30737.2,29872.416666666668,30358.0,3775.6866174688457,1.0784966071546216,2383.0,30358.0,51.0,640.0,32741,0,0
2,2339,25759.0,0.0,29920.6,30315.0,30548.0,3880.3469504099185,0.8432303260442582,-4789.0,30548.0,57.0,641.0,25759,0,0
2,327,31714.0,0.0,29031.4,29437.583333333332,30358.0,3551.5240687782352,1.0446669741089663,1356.0,30358.0,59.0,642.0,31714,0,0
2,1644,32177.0,0.0,29719.0,29474.166666666668,30548.0,3434.9278643565913,1.0533259133167474,1629.0,30548.0,62.0,643.0,32177,0,0
2,80,30407.0,0.0,29573.4,30190.166666666668,30548.0,3476.149224836778,0.9953843132119943,-141.0,30548.0,57.0,644.0,30407,0,0
2,785,28686.0,0.0,30559.6,30481.083333333332,30459.0,3458.0741011275177,0.9417906037624347,-1773.0,30459.0,57.0,645.0,28686,0,0
2,289,33101.0,0.0,29748.6,30391.166666666668,30459.0,2722.63684280107,1.0867395515282838,2642.0,30459.0,67.0,646.0,33101,0,0
2,658,31722.0,0.0,31217.0,30689.25,30459.0,2913.727158735964,1.0414655766768444,1263.0,30459.0,57.0,647.0,31722,0,0
2,229,26865.0,0.0,31218.6,30264.083333333332,30459.0,2874.367246311206,0.882005318625037,-3594.0,30459.0,50.0,648.0,26865,0,0
2,1032,27114.0,0.0,30156.2,29985.75,30306.0,2939.4260135082304,0.8946743219164522,-3192.0,30306.0,58.0,649.0,27114,0,0
2,2464,33449.0,0.0,29497.6,29888.916666666668,30064.0,2703.887292194127,1.1125931346460884,3385.0,30064.0,57.0,650.0,33449,0,0
2,2248,43644.0,0.0,30450.2,29934.25,30306.0,2790.6780219549196,1.4401108691348248,13338.0,30306.0,65.0,651.0,43644,0,0
2,132,25731.0,0.0,32558.8,31448.25,30306.0,4746.001227934476,0.8490397941001782,-4575.0,30306.0,63.0,652.0,25731,0,0
2,541,26004.0,0.0,31360.6,30864.083333333332,30306.0,5131.799515439654,0.8580479113046922,-4302.0,30306.0,65.0,653.0,26004,0,0
2,2182,30170.0,0.0,31188.4,30884.5,30306.0,5378.535448118443,0.9955124397809014,-136.0,30306.0,66.0,654.0,30170,0,0
2,1025,29563.0,0.0,31799.6,30755.833333333332,30187.5,5380.356208777755,0.979312629399586,-624.5,30187.5,76.0,655.0,29563,0,0
2,1819,32272.0,1.0,31022.4,30538.0,30046.5,5351.883490884307,1.074068527116303,2225.5,30046.5,58.0,656.0,32272,0,1
2,198,30537.0,0.0,28748.0,30693.416666666668,30187.5,5317.494777722975,1.0115776397515528,349.5,30187.5,68.0,657.0,30537,0,0
2,2208,32444.0,1.0,29709.2,30847.666666666668,30187.5,5304.222394575016,1.0747494824016564,2256.5,30187.5,55.0,658.0,32444,0,1
2,402,29910.0,0.0,30997.2,30792.916666666668,30187.5,5166.956439185881,0.9908074534161491,-277.5,30187.5,52.0,659.0,29910,0,0
2,699,30668.0,0.0,30945.2,30641.916666666668,30046.5,5000.703888231914,1.020684605528098,621.5,30046.5,59.0,660.0,30668,0,0
2,584,27324.0,0.0,31166.2,30958.833333333332,30187.5,4949.454179783644,0.9051428571428571,-2863.5,30187.5,60.0,661.0,27324,0,0
2,473,33011.0,1.0,30176.6,30976.333333333332,30046.5,2370.1810080901228,1.0986637378729636,2964.5,30046.5,61.0,662.0,33011,0,1
2,670,26662.0,0.0,30671.4,30939.833333333332,30046.5,2209.340125215873,0.88735792854409,-3384.5,30046.5,56.0,663.0,26662,0,0
2,1945,27657.0,0.0,29515.0,29524.666666666668,30046.5,2076.6198737371265,0.9204732664370227,-2389.5,30046.5,61.0,664.0,27657,0,0
2,1405,31226.0,0.0,29064.4,29685.166666666668,30046.5,2234.2670088122113,1.0392558201454412,1179.5,30046.5,57.0,665.0,31226,0,0
2,1745,31473.0,0.0,29176.0,30120.333333333332,30187.5,2259.4770019237244,1.042583850931677,1285.5,30187.5,66.0,666.0,31473,0,0
2,498,30142.0,0.0,30005.8,30228.916666666668,30306.0,2189.9885742979473,0.9945885303240283,-164.0,30306.0,53.0,667.0,30142,0,0
2,187,31599.0,0.0,29432.0,30277.166666666668,30306.0,2184.6100618238997,1.042664818847753,1293.0,30306.0,57.0,668.0,31599,0,0
2,1677,30045.0,0.0,30419.4,30221.083333333332,30306.0,2096.354656169715,0.9913878439912889,-261.0,30306.0,70.0,669.0,30045,0,0
2,1078,27685.0,0.0,30897.0,30180.083333333332,30187.5,2096.38005725213,0.9171014492753623,-2502.5,30187.5,60.0,670.0,27685,0,0
2,1944,30478.0,0.0,30188.8,29783.5,30156.0,2197.5064757836576,1.010677808727948,322.0,30156.0,55.0,671.0,30478,0,0
2,513,28156.0,0.0,29989.8,29830.833333333332,30156.0,2042.2609910478034,0.933678206658708,-2000.0,30156.0,67.0,672.0,28156,0,0
2,1394,30044.0,0.0,29592.6,29621.5,30156.0,1810.2553564499003,0.9962859795728877,-112.0,30156.0,61.0,673.0,30044,0,0
2,291,33950.0,0.0,29281.6,29848.166666666668,30156.0,1509.5224594405859,1.1258124419684308,3794.0,30156.0,60.0,674.0,33950,0,0
2,165,29026.0,0.0,30062.6,29926.416666666668,30187.5,1780.829881450406,0.9615238095238096,-1161.5,30187.5,60.0,675.0,29026,0,0
2,500,38147.0,0.0,30330.8,30123.416666666668,30156.0,1813.9862672517058,1.264988725295132,7991.0,30156.0,57.0,676.0,38147,0,0
2,1612,34392.0,0.0,31864.6,30997.583333333332,30156.0,3089.350122238944,1.1404695582968563,4236.0,30156.0,63.0,677.0,34392,0,0
2,357,32328.0,0.0,33111.8,31261.416666666668,30187.5,3257.1085950578927,1.0709068322981365,2140.5,30187.5,64.0,678.0,32328,0,0
2,168,27627.0,0.0,33568.6,31332.666666666668,30306.0,3271.373121488896,0.9116016630370224,-2679.0,30306.0,71.0,679.0,27627,0,0
2,351,32417.0,0.0,32304.0,31123.083333333332,30187.5,3468.1591995370304,1.073855072463768,2229.5,30187.5,55.0,680.0,32417,0,0
2,769,34145.0,0.0,32982.2,31191.25,30187.5,3254.021178992745,1.131097308488613,3957.5,30187.5,64.0,681.0,34145,0,0
2,435,31989.0,0.0,32181.8,31532.916666666668,30306.0,3312.5513094558664,1.0555335577113443,1683.0,30306.0,69.0,682.0,31989,0,0
2,2142,27859.0,0.0,31701.2,31891.583333333332,30442.5,3024.597503066409,0.9151350907448469,-2583.5,30442.5,57.0,683.0,27859,0,0
2,581,28215.0,0.0,30807.4,31673.333333333332,30442.5,3282.1848752859055,0.926829268292683,-2227.5,30442.5,63.0,684.0,28215,0,0
2,748,24181.0,0.0,30925.0,31678.25,30442.5,3437.468391773871,0.794317155292765,-6261.5,30442.5,57.0,685.0,24181,0,0
2,1163,32056.0,0.0,29277.8,31189.666666666668,30306.0,4117.103728485731,1.0577443410545766,1750.0,30306.0,56.0,686.0,32056,0,0
2,2433,33627.0,0.0,28860.0,31031.833333333332,30442.5,3341.058496611183,1.1046070460704607,3184.5,30442.5,60.0,687.0,33627,0,0
2,1385,34188.0,0.0,29187.6,31415.25,30507.5,3250.0934413917666,1.120642464967631,3680.5,30507.5,56.0,688.0,34188,0,0
2,2109,31724.0,0.0,30453.4,31085.333333333332,30507.5,3418.7164322950866,1.0398754404654593,1216.5,30507.5,62.0,689.0,31724,0,0
2,1647,29093.0,0.0,31155.2,30863.0,30602.5,3260.6340027669467,0.9506739645453803,-1509.5,30602.5,64.0,690.0,29093,0,0
2,927,31461.0,0.0,32137.6,30593.416666666668,30507.5,3274.074154118484,1.0312546095222486,953.5,30507.5,56.0,691.0,31461,0,0
2,1873,33692.0,0.0,32018.6,30912.916666666668,30602.5,3064.276207814462,1.1009558042643575,3089.5,30602.5,64.0,692.0,33692,0,0
2,683,29096.0,0.0,32031.6,31019.166666666668,30602.5,3204.1043886448724,0.950771995751981,-1506.5,30602.5,64.0,693.0,29096,0,0
2,712,22906.0,0.0,31013.2,30598.416666666668,30507.5,3108.5675890280327,0.7508317626813079,-7601.5,30507.5,46.0,694.0,22906,0,0
2,1291,30109.0,0.0,29249.6,29841.5,30507.5,3931.0017722373686,0.9869376382856675,-398.5,30507.5,59.0,695.0,30109,0,0
2,192,32404.0,0.0,29452.8,30029.0,30507.5,3321.852254390613,1.0621650413832664,1896.5,30507.5,53.0,696.0,32404,0,0
2,1318,29562.0,0.0,29641.4,30378.083333333332,30507.5,3338.3101513590173,0.9690076210767844,-945.5,30507.5,61.0,697.0,29562,0,0
2,2091,32561.0,0.0,28815.4,30826.5,30324.0,3204.701832204259,1.073769951193774,2237.0,30324.0,64.0,699.0,32561,0,0
2,413,32013.0,0.0,29508.4,30868.583333333332,30507.5,3028.820041607696,1.0493485208555273,1505.5,30507.5,75.0,700.0,32013,0,0
2,2137,31407.0,0.0,31329.8,30734.083333333332,30602.5,3045.664607273756,1.0262887019034392,804.5,30602.5,65.0,701.0,31407,0,0
2,2312,27998.0,0.0,31589.4,30502.333333333332,30602.5,3032.5175624663193,0.9148925741361,-2604.5,30602.5,69.0,702.0,27998,0,0
2,527,32074.0,0.0,30708.2,30191.833333333332,30507.5,3109.999099678326,1.051348029173154,1566.5,30507.5,58.0,703.0,32074,0,0
2,2490,24138.0,0.0,31210.6,30440.25,30602.5,2944.360371965361,0.7887590883097786,-6464.5,30602.5,46.0,704.0,24138,0,0
2,671,32573.0,0.0,29526.0,29830.0,30602.5,3483.929480087423,1.064390164202271,1970.5,30602.5,58.0,705.0,32573,0,0
2,1897,36215.0,1.0,29638.0,29736.75,30947.0,2698.245127238566,1.1702265163020649,5268.0,30947.0,58.0,706.0,36215,0,1
2,1265,32215.0,0.0,30599.6,30330.0,31316.5,3240.393914668743,1.0286909456676192,898.5,31316.5,42.0,707.0,32215,0,0
2,1469,33775.0,0.0,31443.0,31105.75,31316.5,3232.4488893441494,1.078504941484521,2458.5,31316.5,62.0,708.0,33775,0,0
2,667,28865.0,0.0,31783.2,31411.25,31434.0,3287.3388579011244,0.9182732073550932,-2569.0,31434.0,49.0,709.0,28865,0,0
2,1492,26478.0,0.0,32728.6,31116.333333333332,31316.5,3361.3475819478513,0.8454967828461035,-4838.5,31316.5,60.0,710.0,26478,0,0
2,1645,32136.0,1.0,31509.6,30859.333333333332,31316.5,3643.19489825437,1.0261683138281736,819.5,31316.5,72.0,711.0,32136,0,1
2,1322,27273.0,0.0,30693.8,30823.916666666668,31434.0,3668.922398561554,0.8676274098110326,-4161.0,31434.0,58.0,712.0,27273,0,0
2,2007,33275.0,0.0,29705.4,30428.916666666668,31434.0,3733.6696515180165,1.058567156582045,1841.0,31434.0,60.0,713.0,33275,0,0
2,532,27386.0,0.0,29605.4,30584.583333333332,31434.0,3805.8913702603522,0.8712222434306801,-4048.0,31434.0,58.0,714.0,27386,0,0
2,634,30004.0,0.0,29309.6,30533.583333333332,31434.0,3287.486559330361,0.9545078577336642,-1430.0,31434.0,64.0,715.0,30004,0,0
